org_id,ein,name,category,ntee_major,ntee_full,city,state
org_002778,541637257,Coptic Orphans Support Association,International,Q,Q330,Fairfax,VA
org_002779,481256219,Global Outreach International Inc,International,Q,Q33,Tupelo,MS
org_002780,471304361,Rahma Worldwide Aid And Development,International,Q,Q71,Franklin,MI
org_002781,208456741,Brac Usa Inc,International,Q,Q30,New York,NY
org_002782,943373670,Give2 Asia,International,Q,Q33,San Francisco,CA
org_002783,131623881,American Academy In Rome,International,Q,Q22Z,New York,NY
org_002784,208744927,Immap Inc,International,Q,Q30,Washington,DC
org_002785,331186746,Innovation Africa,International,Q,Q30,Rockville Ctr,NY
org_002786,472227058,Palestinian American Medical Association,International,Q,Q30,Fairfax,VA
org_002787,136258480,American School In London Foundation,International,Q,Q300,Princeton,NJ
org_002788,411848081,Transfair Usa,International,Q,Q30,Oakland,CA
org_002789,611659704,Mass Design Group,International,Q,Q30,Boston,MA
org_002790,453117252,Humanitarian Experience Inc,International,Q,Q33,Salt Lake Cty,UT
org_002791,521376034,Washington Institute For Near East Policy,International,Q,Q055,Washington,DC
org_002792,141945286,The Global Development Incubator Inc,International,Q,Q32,Washington,DC
org_002793,131573954,Carnegie Council For Ethics In International Affairs Inc,International,Q,Q055,New York,NY
org_002794,136220819,American Society Of The University Of Haifa,International,Q,Q123,New York,NY
org_002795,364113852,Hope International Development Agency,International,Q,Q21,Chicago,IL
org_002796,541955545,Bancroft Global Development,International,Q,Q41,Washington,DC
org_002797,770243475,Assist International Inc,International,Q,Q330,Ripon,CA
org_002798,208076166,America For Bulgaria Foundation,International,Q,Q32,Homer Glen,IL
org_002799,131624048,International House,International,Q,Q230,New York,NY
org_002800,943074600,Middle East Childrens Alliance,International,Q,Q300,Berkeley,CA
org_002801,522035371,The International Student Exchange Programs,International,Q,Q220,Arlington,VA
org_002802,135631502,Amit Children Inc,International,Q,Q300,New York,NY
org_002803,251017587,Grant Foundation,International,Q,Q300,Pittsburgh,PA
org_002804,136199596,Cultural Vistas Inc,International,Q,Q230,Washington,DC
org_002805,351985485,World Hope International Inc,International,Q,Q30,Alexandria,VA
org_002806,941167403,International House,International,Q,Q200,Berkeley,CA
org_002807,954014743,World Emergency Relief,International,Q,Q300,San Dimas,CA
org_002808,882454707,Heal Palestine Inc,International,Q,Q33,Kent,OH
org_002809,300545486,Cuso International,International,Q,Q33,Canada,
org_002810,222986701,Educational Foundation For Foreign Study A Non Profit Corp,International,Q,Q230,Cambridge,MA
org_002811,311140515,Kids Alive International Inc,International,Q,Q330,Alpharetta,GA
org_002812,980493088,Global Witness,International,Q,Q20,United Kingdom,
org_002813,474235863,Barnabas Aid International,International,Q,Q33,Lancaster,PA
org_002814,814198808,Samu Foundation,International,Q,Q12,Washington,DC
org_002815,522289435,Nuclear Threat Initiative Inc,International,Q,Q41,Washington,DC
org_002816,131878953,Nafsa Association Of International Educators,International,Q,Q220,Washington,DC
org_002817,823513069,Bravo Family Foundation,International,Q,Q33,San Francisco,CA
org_002818,272210659,World Health Clinicians Incorporated,International,Q,Q30,Norwalk,CT
org_002819,473414039,Kailash Satyarthi Childrens Foundation Of America Inc,International,Q,Q70,Washington,DC
org_002820,132923701,Salvation Army World Service Office Sawso,International,Q,Q300,Alexandria,VA
org_002821,770054266,Mission Without Borders International,International,Q,Q330,Camarillo,CA
org_002822,800326026,Volunteers For Economic Growth Alliance,International,Q,Q30,Washington,DC
org_002823,822828138,Womens World Banking Inc,International,Q,Q30,New York,NY
org_002824,133500609,Rainforest Trust,International,Q,Q300,Warrenton,VA
org_002825,134075779,Blacksmith Institute Inc,International,Q,Q025,New York,NY
org_002826,133713762,Religious Zionist Youth Movement  Bnei Akiva Of The U S & Canada Inc,International,Q,Q210,New York,NY
org_002827,300181674,Wateraid America Inc,International,Q,Q33,New York,NY
org_002828,942443282,Global Hunger Project,International,Q,Q300,New York,NY
org_002829,311602376,West Africa Rice Development Association,International,Q,Q310,Cote D'ivoire,
org_002830,900447211,Us Japan Council,International,Q,Q20,Washington,DC
org_002831,222852248,Village Enterprise Fund Inc,International,Q,Q320,San Carlos,CA
org_002832,381945104,Maranatha Volunteers International Inc,International,Q,Q330,Roseville,CA
org_002833,133115145,Tibet Fund,International,Q,Q127,New York,NY
org_002834,204105702,Mully Childrens Family Usa Inc,International,Q,Q123,Alpharetta,GA
org_002835,561719871,The Family Health International Foundation,International,Q,Q300,Durham,NC
org_002836,521706852,Pyxera Global Inc,International,Q,Q300,Washington,DC
org_002837,274933181,Id Insight Inc,International,Q,Q30,Princeton,NJ
org_002838,843344516,Aceli Africa Inc,International,Q,Q32,Washington,DC
org_002839,135596742,Afs Intercultural Programs Inc,International,Q,Q220,New York,NY
org_002840,953551085,English Language Institute In China,International,Q,Q300,Ft Collins,CO
org_002841,203171837,Muso Inc,International,Q,Q30,San Francisco,CA
org_002842,811488809,Heroic Hearts Organization Nfp,International,Q,Q33,Wheaton,IL
org_002843,980459537,African Agricultural Technology Foundation,International,Q,Q31,Kenya,
org_002844,202061482,Refugepoint Inc,International,Q,Q33,Boston,MA
org_002845,131606002,Belgian American Educational Foundation Inc,International,Q,Q220,New Haven,CT
org_002846,520887806,International Economic Development Council Inc,International,Q,Q320,Washington,DC
org_002847,651229309,Friends Of The Orphans,International,Q,Q330,Chicago,IL
org_002848,132563745,Jerusalem Foundation Inc,International,Q,Q123,New York,NY
org_002849,133321837,Istanbul International Community School Inc,International,Q,Q300,Princeton,NJ
org_002850,136219869,United States Energy Association Inc,International,Q,Q30Z,Washington,DC
org_002851,526054124,Association For Cultural Interchange Inc,International,Q,Q122,New York,NY
org_002852,42374513,College Year In Athens Inc,International,Q,Q220,Cambridge,MA
org_002853,460743201,Inkomoko,International,Q,Q33,Clinton,WA
org_002854,981316013,Sasakawa Africa Association,International,Q,Q32,Japan,
org_002855,135562163,American Leprosy Missions Inc,International,Q,Q123,Greenville,SC
org_002856,462098909,Kyle J And Sharon Krause Family Foundation,International,Q,Q30,Des Moines,IA
org_002857,541411430,Freedom Alliance,International,Q,Q99,Winchester,VA
org_002858,470972683,Acled,International,Q,Q20,Grafton,WI
org_002859,113466176,Friends Of Ir David Inc,International,Q,Q122,New York,NY
org_002860,131624206,Thessalonica Agricultural & Industrial Institute,International,Q,Q310,New York,NY
org_002861,136161189,British Schools And Universities Foundation Inc,International,Q,Q300,New York,NY
org_002862,382935397,International Youth Foundation,International,Q,Q300,Baltimore,MD
org_002863,731681366,The Center For Advanced Defense Studies Inc,International,Q,Q40,Washington,DC
org_002864,223090463,Impactisrael Inc,International,Q,Q11,Needham,MA
org_002865,520848094,Global Ties Us,International,Q,Q012,Washington,DC
org_002866,933985556,Prevail Foundry Inc,International,Q,Q33,Madison,WI
org_002867,942843176,International Student Exchange Inc,International,Q,Q220,Bay Shore,NY
org_002868,760415986,Faith In Practice,International,Q,Q300,Houston,TX
org_002869,942404633,Cultural Homestay International,International,Q,Q220,San Rafael,CA
org_002870,311682275,Surgical Eye Expeditions International Inc,International,Q,Q300,Santa Barbara,CA
org_002871,521640938,Henry L Stimson Center,International,Q,Q054,Washington,DC
org_002872,943065016,Partnersglobal,International,Q,Q300,Washington,DC
org_002873,42589375,School Year Abroad Inc,International,Q,Q220,North Andover,MA
org_002874,131929591,American Community School At Beirut  Lebanon,International,Q,Q300,New York,NY
org_002875,330052976,Floresta Usa Incorporated,International,Q,Q310,San Diego,CA
org_002876,131926673,International Schools Services Inc,International,Q,Q300,Princeton,NJ
org_002877,463158845,Vsk Foundation,International,Q,Q33,Manalapan,NJ
org_002878,980160122,Eshel The Association For The Plan And Dev Svcs For The Aged Israel,International,Q,Q300,Israel,
org_002879,270892545,Edify,International,Q,Q12,San Diego,CA
org_002880,453737015,Srd Foundation,International,Q,Q33,Overland Park,KS
org_002881,366069820,One Collective Nfp,International,Q,Q330,Elgin,IL
org_002882,134040377,Dress For Success Worldwide,International,Q,Q320,New York,NY
org_002883,264695101,Advocates For World Health Inc,International,Q,Q33,Largo,FL
org_002884,581969412,International Cultural Exchange Services Inc,International,Q,Q220,Henderson,NV
org_002885,113579187,Children Of Armenia Fund Inc,International,Q,Q30,New York,NY
org_002886,580598050,Junior Achievement Usa,International,Q,Q320,Atlanta,GA
org_002887,753029336,Fund For Global Human Rights,International,Q,Q70,Washington,DC
org_002888,208084828,Center For New American Security Inc,International,Q,Q43,Washington,DC
org_002889,510175510,Bread For The World Institute Inc,International,Q,Q300,Washington,DC
org_002890,760548161,Medical Bridges Inc,International,Q,Q193,Houston,TX
org_002891,273994158,Tov Vchesed Foundation Inc,International,Q,Q33,Spring Valley,NY
org_002892,510183054,Christian Relief Fund,International,Q,Q330,Amarillo,TX
org_002893,874477821,Hias Foundation Inc,International,Q,Q12,Silver Spring,MD
org_002894,30419743,Urgent Action Fund For Feminist Activism,International,Q,Q70,Alameda,CA
org_002895,861778799,Advancing American Freedom Inc,International,Q,Q99,Washington,DC
org_002896,980509143,St Josephs Healthcare Foundation Hamilton,International,Q,Q11,Canada,
org_002897,542092145,Making A Difference Foundation,International,Q,Q33,Tacoma,WA
org_002898,204451390,Natural Resource Governance Institute,International,Q,Q02,New York,NY
org_002899,923079413,Humaniti Foundation,International,Q,Q33,Plano,TX
org_002900,954703607,Golden West Humanitarian Foundation,International,Q,Q410,Woodland Hls,CA
org_002901,330648658,Iris Global,International,Q,Q330,Thompsons Stn,TN
org_002902,42791159,Grassroots International Inc,International,Q,Q330,Boston,MA
org_002903,371710848,Airlink Inc,International,Q,Q33,Washington,DC
org_002904,131766596,A M G International,International,Q,Q300,Chattanooga,TN
org_002905,521818273,International Center For Not For  Profit Law Inc,International,Q,Q300,Washington,DC
org_002906,521826242,Tanager,International,Q,Q310,Washington,DC
org_002907,204268851,The Global Foodbanking Network,International,Q,Q30,Chicago,IL
org_002908,810616238,Institute For Governance And Sustainable Development Inc,International,Q,Q20,Washington,DC
org_002909,135562367,United Board For Christian Higher Education In Asia,International,Q,Q123,New York,NY
org_002910,461604854,Sofi Tucker Foundation,International,Q,Q32,New York,NY
org_002911,521699641,Institute Of World Politics,International,Q,Q055,Washington,DC
org_002912,50258886,Dorcas International Institute Of Rhode Island Inc,International,Q,Q71Z,Providence,RI
org_002913,453545761,African Fertilizer And Agribusiness Partnership,International,Q,Q30,Newark,NJ
org_002914,330776828,Far Reaching Ministries,International,Q,Q330,Murrieta,CA
org_002915,135562271,Kolel Shomre Hachomos Of Jerusalem Inc,International,Q,Q330,Brooklyn,NY
org_002916,522193529,Polish American Freedom Foundation,International,Q,Q32,New York,NY
org_002917,203644749,Good Neighbors Usa,International,Q,Q330,Tustin,CA
org_002918,42966217,Showa Boston Institute For Language And Culture,International,Q,Q220,Jamaica Plain,MA
org_002919,362284267,Christian Medical & Dental Society,International,Q,Q300,Bristol,TN
org_002920,521211059,Center For Third World Organizing,International,Q,Q015,Oakland,CA
org_002921,453452689,Ywam Ships Orange County,International,Q,Q33,Kailua Kona,HI
org_002922,133843506,Friends Of Israel Scouts Inc,International,Q,Q230,New York,NY
org_002923,842494757,Dt Institute,International,Q,Q40,Arlington,VA
org_002924,710699939,Heifer International Foundation,International,Q,Q113,Little Rock,AR
org_002925,810903010,Blumont International Inc,International,Q,Q33,Arlington,VA
org_002926,320112278,Water For Good,International,Q,Q30,Bentonville,AR
org_002927,273663856,African Mission Healthcare Foundation,International,Q,Q33,Deland,FL
org_002928,133660566,Equality Now Inc,International,Q,Q700,New York,NY
org_002929,834705654,Peoples Welfare Association,International,Q,Q70,Madison,WI
org_002930,311714653,Amigos Of Costa Rica Inc,International,Q,Q33,West Chester,PA
org_002931,237336331,Good News In Action Inc,International,Q,Q330,Sidney,OH
org_002932,611612040,Institute Of Modern Russia,International,Q,Q70,Miami,FL
org_002933,113580024,International Center For Transitional Justice,International,Q,Q70,New York,NY
org_002934,954804581,Eden Reforestation Projects,International,Q,Q33,Glendora,CA
org_002935,30529005,Empower Emerging Markets Foundation,International,Q,Q30,New York,NY
org_002936,133392711,Friends Of Israel Disabled Veterans Inc Beit Halochem,International,Q,Q123,New York,NY
org_002937,461723968,Afsnc Inc,International,Q,Q33,New York,NY
org_002938,530173054,National Council Of Negro Women Inc,International,Q,Q300,Washington,DC
org_002939,461387794,Metro World Child Foundation Inc,International,Q,Q33,New York,NY
org_002940,770428724,Iit Bombay Heritage Foundation,International,Q,Q113,Cupertino,CA
org_002941,522183112,Fair Labor Association,International,Q,Q015,Washington,DC
org_002942,43129839,Hope Worldwide Ltd,International,Q,Q300,Atlant,GA
org_002943,581647546,Remote Area Medical,International,Q,Q30,Rockford,TN
org_002944,626046138,Medical Benevolence Foundation,International,Q,Q300,Sugar Land,TX
org_002945,320081620,American Friends Of Libi Inc,International,Q,Q71,Brighton,MA
